,Fiyat,İl,İlçe,İlan No,İlan Tarihi,Marka,Seri,Model,Yıl,Yakıt Tipi,Vites Tipi,Motor Hacmi,Motor Gücü,Kilometre,Boya-değişen,Kimden,Sağ Arka Çamurluk,Arka Kaput,Sol Arka Çamurluk,Sağ Arka Kapı,Sağ Ön Kapı,Tavan,Sol Arka Kapı,Sol Ön Kapı,Sağ Ön Çamurluk,Motor Kaputu,Sol Ön Çamurluk,Ön Tampon,Arka Tampon,URL
55,61950,MERSİN,ERDEMLİ,17492567,11 Mayıs 2021,Fiat,Linea,1.3 Multijet Pop,2015,Dizel,Düz,1400,100,130000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-pop/gorkem-otomotiv-den-beyaz-2015-fiat-linea-pop-1-3-multijet/17492567
56,115000,İZMİR,TİRE,17440490,27 Nisan 2021,Fiat,Linea,1.3 Multijet Lounge,2014,Dizel,Düz,1248,95,113000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-lounge/engin-otomotiv-den-degisensiz-fiat-linea-1-3-multijet-lounge/17440490
57,110000,BURDUR,BUCAK,15283643,21 Nisan 2021,Fiat,Linea,1.3 Multijet Pop,2015,Dizel,Düz,1248,95,107000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-pop/hatasiz-boyasiz-hasar-kayitsiz-ilk-sahibinden-gsr-li-pop-95-euro-5-motor/15283643
58,96750,BURSA,OSMANGAZİ,17396912,20 Nisan 2021,Fiat,Linea,1.3 Multijet Pop,2015,Dizel,Düz,1248,95,106000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-pop/50-000-tl-pesinatla-fiat-linea-2015-model-pop-paket-107binde/17396912
59,72000,HATAY,DEFNE,17625937,03 Haziran 2021,Fiat,Linea,1.3 Multijet Pop,2014,Dizel,Düz,1248,95,154000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-pop/2014-model-154-000-km-fiat-linea-1-3-multijet-dizel/17625937
60,32750,KONYA,KARATAY,17625917,03 Haziran 2021,Fiat,Uno,70 SX,1997,LPG & Benzin,Düz,1372,71,267000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-uno-70-sx/cam-gibi-fiat-uno-70-sx/17625917
61,181000,SAKARYA,ADAPAZARI,17625740,03 Haziran 2021,Fiat,Egea,1.3 Multijet Urban Plus,2020,Dizel,Düz,1248,95,4200,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-urban-plus/4000-km-kursun-gri-gunduz-led-tablet-ekran-95-bg-euro-6-motor/17625740
62,62500,BURSA,İNEGÖL,17625715,03 Haziran 2021,Fiat,Albea,Sole 1.3 Multijet Dynamic,2011,Dizel,Düz,1248,70,349000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-albea-sole-1-3-multijet-dynamic/feyyaz-otomotiv-den-2011-fiat-albea-1-3-multijet-dynamic/17625715
63,153750,BOLU,MERKEZ,17473174,03 Haziran 2021,Fiat,Egea,1.6 E-Torq Urban,2017,LPG & Benzin,Otomatik,1598,110,95000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-6-e-torq-urban/bolu-yakisir-otomotiv-den-egea-otomatik-1-6-e-torg/17473174
64,159500,TRABZON,AKÇAABAT,17296283,03 Haziran 2021,Fiat,Egea,1.6 Multijet Urban,2017,Dizel,Yarı Otomatik,1598,120,119000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-6-multijet-urban/2017-fiat-1-6-m-jet-120-hp-dct-otomatik-urban-egea/17296283
65,110750,MERSİN,TARSUS,17625037,03 Haziran 2021,Fiat,Punto,EVO 1.4 Dynamic,2011,LPG & Benzin,Yarı Otomatik,1368,77,137000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-punto-evo-1-4-dynamic/oz-bebekden-cam-tavanli-2011-model-130-bin-kmde-lpgli-punto-evo/17625037
66,42000,KAYSERİ,KOCASİNAN,17624828,03 Haziran 2021,Fiat,Siena,1.4 EL,1999,LPG & Benzin,Düz,1372,71,270000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-siena-1-4-el/orjinal-1-sinif-fiat-siena-1-4-el/17624828
67,67000,HATAY,ANTAKYA,16168726,03 Haziran 2021,Fiat,Linea,1.3 Multijet Active Plus,2012,Dizel,Düz,1248,95,260000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-active-plus/bakimli-temiz-atac/16168726
68,73500,SAMSUN,BAFRA,17624357,03 Haziran 2021,Fiat,Linea,1.3 Multijet Active Plus,2011,Dizel,Düz,1248,90,195000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-active-plus/2011-model-1-3-dizel-expertiz-raporlu/17624357
69,102500,MERSİN,TOROSLAR,17557078,03 Haziran 2021,Fiat,Panda,1.2 Pop,2014,Benzin,Düz,1242,69,75000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-panda-1-2-pop/galeriden-fiat-panda-1-2-pop-2014-model-mersin/17557078
70,110900,MERSİN,TOROSLAR,17544794,03 Haziran 2021,Fiat,Egea,1.3 Multijet Easy,2017,Dizel,Düz,1248,95,151000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-easy/galeriden-fiat-egea-1-3-multijet-easy-2017-model-mersin/17544794
71,113900,MERSİN,TOROSLAR,17395548,03 Haziran 2021,Fiat,Egea,1.3 Multijet Easy,2017,Dizel,Düz,1248,95,145000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-easy/2017-model-full-bakimli-degisensiz-emsalsiz-temizlikte/17395548
72,39900,NEVŞEHİR,MERKEZ,17624253,03 Haziran 2021,Fiat,Palio,1.4 EL Weekend,1999,LPG & Benzin,Düz,1400,74,205000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-palio-1-4-el-weekend/99-model-palio-1-4-lpgli-hidrolik-direksiyon/17624253
73,112900,MERSİN,TOROSLAR,17624167,03 Haziran 2021,Fiat,Punto,1.4 Easy S&S,2012,LPG & Benzin,Yarı Otomatik,1368,77,104000,3 boyalı,Galeriden,Orijinal,Boyanmış,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-punto-1-4-easy-s-s/otomatik-vites-2012-fiat-punto-yeni-gogus-hiz-sabitlemeli/17624167
74,154900,BURSA,YILDIRIM,17624059,03 Haziran 2021,Fiat,Egea,1.4 Fire Urban Plus,2020,Benzin,Düz,1368,95,5000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-4-fire-urban-plus/ms-motors-ilk-sahibinden-2020-model-fiat-egea-urban-plus-hatasiz/17624059
75,89750,KONYA,EREĞLİ,17543443,03 Haziran 2021,Fiat,Punto,Grande 1.3 Multijet Active,2009,Dizel,Düz,1248,75,155000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-punto-grande-1-3-multijet-active/sutcu-farkiyla-boyasiz-degisensiz-tramersiz-punto/17543443
76,93000,ADANA,SEYHAN,17623936,03 Haziran 2021,Fiat,Linea,1.3 Multijet Pop,2013,Dizel,Düz,1248,95,185000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-pop/boyasiz-degisensiz-hasar-kayitsiz-orj-km/17623936
77,126900,SAKARYA,ADAPAZARI,17563707,03 Haziran 2021,Fiat,Punto,EVO 1.3 Multijet Dynamic,2012,Dizel,Yarı Otomatik,1248,95,72700,2 boyalı,Galeriden,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-punto-evo-1-3-multijet-dynamic/2012-model-fiat-punto-evo-1-3-multijet-otomatik-vites-73-bin-km/17563707
78,31000,KONYA,ÇUMRA,17054905,03 Haziran 2021,Fiat,Uno,1.4 ie SX,2000,LPG & Benzin,Düz,1372,71,292000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-uno-1-4-ie-sx/bugdayci-halil-otomotivden-fiat-uno-1-4-ie-sx-2000-model/17054905
79,116000,ZONGULDAK,KİLİMLİ,17623778,03 Haziran 2021,Fiat,Linea,1.3 Multijet Urban,2015,Dizel,Düz,1248,95,100000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-urban/hatasiz-boyasiz/17623778
80,106000,BURDUR,BUCAK,16429161,03 Haziran 2021,Fiat,Linea,1.3 Multijet Pop,2016,Dizel,Düz,1248,95,183000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-pop/2016-linea-1-3-m-jet-pophatasizboyasiz-bakimlimasrasiz/16429161
81,44000,AYDIN,NAZİLLİ,17623676,03 Haziran 2021,Fiat,Siena,1.4 EL,1999,LPG & Benzin,Düz,1372,71,288000,"1 değişen, 11 boyalı",Galeriden,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Değişmiş,Orijinal,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,https://www.arabam.com/ilan/galeriden-satilik-fiat-siena-1-4-el/klimali-lpgli-1-4-siena-el/17623676
82,61500,AYDIN,NAZİLLİ,17623597,03 Haziran 2021,Fiat,Palio,1.2 Go,2004,LPG & Benzin,Düz,1242,81,172000,4 boyalı,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Boyanmış,Boyanmış,Boyanmış,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-palio-1-2-go/170-binde-1-2-16valf-klima-lpg-palio-go/17623597
83,25950,MANİSA,ALAŞEHİR,17623487,03 Haziran 2021,Fiat,Tipo,1.6 S,1995,LPG & Benzin,Düz,1581,75,112000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-tipo-1-6-s/1995-model-bakimli-vizeli-tipo-1-6-s-lpg-li/17623487
84,137900,MERSİN,TARSUS,17623322,03 Haziran 2021,Fiat,Egea,1.4 Fire Urban,2017,LPG & Benzin,Düz,1368,95,35000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-4-fire-urban/safaklar-otomotivden-2017-model-egea-1-4-urban-boyasiz-35-bin-km/17623322
85,160000,KONYA,KARATAY,17590689,03 Haziran 2021,Fiat,Egea,1.6 Multijet Urban Plus,2017,Dizel,Düz,1598,120,88000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-6-multijet-urban-plus/osmaner-2017-fiat-egea-1-6-m-jet-sw-urban-plus-120-bg-boyasiz/17590689
86,248000,MUĞLA,BODRUM,17623178,03 Haziran 2021,Fiat,500 Ailesi,500L 1.3 Mjet Cross Plus,2020,Dizel,Yarı Otomatik,1400,100,0,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-500-ailesi-500l-1-3-mjet-cross-plus/sifir-km-500l/17623178
87,48500,İZMİR,BERGAMA,17622755,03 Haziran 2021,Fiat,Albea,1.2 EL,2002,LPG & Benzin,Düz,1242,80,252000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-albea-1-2-el/fiat-albea-1-2-el-2002-model-izmir/17622755
88,141950,MERSİN,ERDEMLİ,17622753,03 Haziran 2021,Fiat,Egea,1.4 Fire Urban Plus,2019,Benzin,Düz,1400,100,19000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-4-fire-urban-plus/gorkem-otomotiv-boyasiz-2019-fiat-egea-1-4-urban-plus-19-000-km/17622753
89,45750,KÜTAHYA,MERKEZ,17289165,03 Haziran 2021,Fiat,Palio,1.4 EL,2000,LPG & Benzin,Düz,1368,77,244000,12 boyalı,Galeriden,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Orijinal,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,https://www.arabam.com/ilan/galeriden-satilik-fiat-palio-1-4-el/galeriden-fiat-palio-1-4-el-2000-model-kutahya/17289165
90,81000,İZMİR,GAZİEMİR,17251508,03 Haziran 2021,Fiat,Linea,1.3 Multijet Active Plus,2014,Dizel,Düz,1400,100,159650,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-active-plus/2014-linea-165-000-km-1-3-multijet-95-hp-tramersiz/17251508
91,105000,ANKARA,KEÇİÖREN,17622617,03 Haziran 2021,Fiat,Linea,1.3 Multijet Lounge,2015,Dizel,Düz,1248,95,70000,"1 değişen, 2 boyalı",Galeriden,Orijinal,Orijinal,Boyanmış,Orijinal,Değişmiş,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-lounge/2015-model-linea-1-3-multijet-lounge-70-000-km-full-full/17622617
92,116500,ZONGULDAK,KOZLU,16557615,03 Haziran 2021,Fiat,Linea,1.3 Multijet Mood,2015,Dizel,Düz,1248,95,49000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-mood/tari-otomotiv-den-fiat-linea-1-3-m-jet-49-000-km-2015-hatasiz/16557615
93,157500,İSTANBUL,AVCILAR,17622512,03 Haziran 2021,Fiat,Egea,1.6 Multijet Easy,2018,Dizel,Yarı Otomatik,1598,120,117000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-6-multijet-easy/2018-fiat-egea-1-6mjet-dct-dizel-otomatik-hatasiz-boyasiz/17622512
94,122500,GAZİANTEP,ŞEHİTKAMİL,17541341,03 Haziran 2021,Fiat,Egea,1.3 Multijet Urban,2017,Dizel,Düz,1248,95,215900,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-urban/2017-fiat-egea-urban-1-3-multijet-95hp-hatasiz-orjinal-garantil/17541341
95,143000,KÜTAHYA,MERKEZ,17622404,03 Haziran 2021,Fiat,Egea,1.4 Fire Urban Plus,2019,Benzin,Düz,1400,100,42000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-4-fire-urban-plus/hatasiz-boyasiz-sifirdan-farksiz-tablet-ekran-lounge-doseme/17622404
96,48500,KAHRAMANMARAŞ,ONİKİŞUBAT,17455902,03 Haziran 2021,Fiat,Siena,1.2 EL,2002,LPG & Benzin,Düz,1242,74,171000,"1 değişen, 1 boyalı",Galeriden,Değişmiş,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-siena-1-2-el/gumus-autodan-nadir-temizlikte-2002-model-klimali-1-2-el-siena/17455902
97,34500,SAKARYA,ADAPAZARI,17622118,03 Haziran 2021,Fiat,Tempra,1.6 SX A,1994,LPG & Benzin,Düz,1581,90,300000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-tempra-1-6-sx-a/galeriden-fiat-tempra-1-6-sx-a-1994-model-sakarya/17622118
98,115500,İSTANBUL,ESENYURT,17622163,03 Haziran 2021,Fiat,Egea,1.3 Multijet Easy,2017,Dizel,Düz,1248,95,90000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-easy/25-000tl-pesinatla-2017-model-90-000-km-18-kdv/17622163
99,186000,İSTANBUL,ESENYURT,16418905,03 Haziran 2021,Fiat,Egea,1.6 Multijet Urban Plus,2018,Dizel,Yarı Otomatik,1598,120,36000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-6-multijet-urban-plus/2018-model-36000km-otomatik-boyasiz-hatasiz/16418905
100,119750,İSTANBUL,ESENYURT,17622066,03 Haziran 2021,Fiat,Egea,1.3 Multijet Easy,2017,Dizel,Düz,1248,95,112000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-easy/2017-fiat-egea-1-3-multijet-easy-48-ay-senetle-taksitli-satis/17622066
101,135000,İSTANBUL,BEYLİKDÜZÜ,17567789,03 Haziran 2021,Fiat,Egea,1.3 Multijet Easy,2017,Dizel,Düz,1248,95,100000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-easy/beyazkent-otomotiv-den-2017-egea-1-3-multijet/17567789
102,65000,YOZGAT,MERKEZ,17574916,03 Haziran 2021,Fiat,Palio,1.4 Fire Premio Sole,2011,LPG & Benzin,Düz,1368,77,102000,"4 değişen, 9 boyalı",Galeriden,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Değişmiş,Değişmiş,Değişmiş,Değişmiş,Boyanmış,Boyanmış,https://www.arabam.com/ilan/galeriden-satilik-fiat-palio-1-4-fire-premio-sole/gencler-auto-dan-102-000-km-de-2011-palio-1-4-fire-premio-sole/17574916
103,53900,ANTALYA,MURATPAŞA,17615093,03 Haziran 2021,Fiat,Palio,1.2 EL,2004,LPG & Benzin,Düz,1242,81,300000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-palio-1-2-el/acill-fiat-palio-1-2-el-2004-model-antalya/17615093
104,84900,ANTALYA,MURATPAŞA,17615088,03 Haziran 2021,Fiat,Linea,1.3 Multijet Active Plus,2015,Dizel,Düz,1248,95,205000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-active-plus/hatasiz-fiat-linea-1-3-multijet-active-plus-2015-model-antalya/17615088
105,163900,ZONGULDAK,MERKEZ,17621803,03 Haziran 2021,Fiat,Egea,1.3 Multijet Urban,2019,Dizel,Düz,1248,95,21000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-urban/dogu-otomotiv-21-000-km-de-2019-egea-1-3-mjet-urban-hatasiz/17621803
106,92000,UŞAK,MERKEZ,17621797,03 Haziran 2021,Fiat,Linea,1.3 Multijet Pop,2014,Dizel,Düz,1400,100,152000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-pop/turkiye-ye-adrese-teslim-arac-satisimiz-devam-ediyor/17621797
107,30500,SAKARYA,ADAPAZARI,17545122,03 Haziran 2021,Fiat,Tempra,1.6 SX A,1993,LPG & Benzin,Düz,1581,90,176000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-tempra-1-6-sx-a/galeriden-fiat-tempra-1-6-sx-a-1993-model-sakarya/17545122
108,61500,AYDIN,ÇİNE,17621667,03 Haziran 2021,Fiat,Albea,1.2 EL,2002,Benzin,Düz,1242,80,89500,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-albea-1-2-el/kaya-otomotiv-den-89-binde-klimali-albea/17621667
109,56500,AYDIN,ÇİNE,17621665,03 Haziran 2021,Fiat,Palio,1.3 Multijet Active,2007,Dizel,Düz,1248,70,250000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-palio-1-3-multijet-active/kaya-otomotiv-den-makyajli-palio-1-3-multijet/17621665
110,58969,BURSA,OSMANGAZİ,17621623,03 Haziran 2021,Fiat,Linea,1.3 Multijet Dynamic,2011,Dizel,Düz,1248,90,153000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-dynamic/2011linea-dinamik-paket-153-bin-km-cihan69-auto-dan/17621623
111,121750,İSTANBUL,ESENYURT,17621424,03 Haziran 2021,Fiat,Egea,1.3 Multijet Easy,2017,Dizel,Düz,1248,95,112000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-easy/2017-model-1-3-multijet-easy-egea-servis-bakimli/17621424
